tweet,label
"@PraveezyBabyy Im goood, just cant wait to get these exams over with",0
@PeasandBananas ^5 right on,0
@algore starting following could be a nice way to ease your way up.,0
ah! one more final,0
@NicolaHerbert pmsl i will use that line,0
Spending time with this jerk  my jerk be back in a few tweets,0
http://twitpic.com/7hxkx - Food shopping with Tara,0
"@Katarinea Wheee, grats",0
@DebbieFletcher oown Debbie you're so cute. we love you too! and i think that you should come to brazil sometime.,0
"@Cinder_foxx Hiya! How about a bbq, you're game right?",0
@stardombound Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip,0
@TheRealMigo Thanks! Will do!,0
"#nomaintenance i find it amusing that in Iran they have blocked websites, n shut off cell service but forgot to block twitter...",0
@tommcfly Maybe you guys should think about touring with JB in the States. That would be an ammmaaazzinnggg tour.,0
@nickjonas congratulations for being nine Teen Choice Awards! Wow!!,0
@Mia322 lol I will!  I will be watching for the perimedics - I'm guessing the 4th inning.,0
@brucesnyder Cool. I'm not doing very long runs yet. Roughly 3-5 miles at a time. Working my way up.,0
@FlowGoTom I surely know you. Refresh me.,0
@EpicSteve not winning hasn't crossed my mind as a possibility.  Powers of positive thinking!,0
"@Hotpatooties rocks, love this girl",0
Ruti @Ruth_Z I I'm in a LoL mood reading the bulshit of @inspectorsarit - Sarit who? Spector who? Inspector my A...!! Watch it - LoL,0
At Easton. . Just got this sexy peanut butter jacket from Abercrombie &amp; Fitch.! It goes so well with my skin color,0
@mxtw4l because you work with them or you feel like one?,0
@bigbossemusic Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip,0
@sethplz Maybe we should make a pact not to discuss anyone that's not around to defend themselves in case of misunderstandings,0
"@TwainHouse As to the adjective: when in doubt, strike it out. Still a motto to live by",0
@bizzy2009 She's looking a little impatient.,0
@robromoni i will have too...so much to choose from.,0
"Gosh, I still feel weird after those hamburgers for dinner yesterday... hopefully the chicken soup today will help me feel better.",0
@_secretgarden_ dm'd you,0
is so excited that he doesn't work again until thursday!! Woohoo!,0
I finally did it! I have my photo posted.,0
@delariqua @tiadalmade2 @heybuddy1 @sedityxbarbie I'm hella mad lol. I xpectd dat 4rm curry (@misskeribaby:  hi!!) but not @mijougly! :'o!,0
"@lingua_franca What are you YES-ing about? I can't figure it out lol. I kinda tweet a lot, it could be anything",0
night twitter people!! its time to sleep!,0
@yunghaze Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip,0
"Just left amanda's house, going home and then her and lisa are comin over around 7",0
@ddlovato I'm praying you wuin all 3 tca's! I hope @mileycyrus wins all 10 she's up for too,0
"MY perfect world consists of friends, crab rangoon and Back to the Future.",0
@evliving I'm glad somebody agrees with me about the law of hard work.  PS.  My husband says I'm grumpy today!,0
Bob marly do you need to ask why!,0
Excited to eat this lasagna.. An old fav,0
"Oh dear,  John has overtaken both haha and  on my top words for twitter. John's now third after xD and xP Halp please?",0
@LeighanneReena How was the HHC event this weekend? Did you have fun? Love to hear about it  Lots of love #BSB,0
hey @mfeige I've added like 40+ followers since the whole Go Ham phenomenon and cussing about the Lakers winning. go me,0
Dmacc class then bars with @Kristinmw and the boys,0
guess what rhymes with HA-HA-HA??? Yep - you guess it - CHA-CHA-CHA!!!!!!,0
Abouuuut to meet @mitchelmusso  hes taking some pictures now fun,0
"@carman63 Wow, 30mi/day is awesome. I can ride 30mi, but I CAN'T ride every day, if that makes sense.",0
"@bujuy - son of a gun, i was on the 4:51 today and didn't realize it  (www.LaughNYC.com)",0
@kristinha left over sushi and japanese food thought you needed a new food pic  http://mypict.me/3XlD,0
"@AnthonyG47 Sounds fun,outgoing, and exhilarating.",0
@Wossy Was the whole Eminem scene in there? Can't wait to see it,0
ok going to eat!!!! mmmmmmmmmmmmmmmmmmmmmmmmm   gosh i'm excited,0
@rhondaspence Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip,0
@emmaaltareif @philangee that's more like it  9 teen choice nominated for jonas,0
Just ordered some new TOMS!,0
"@iFelixGonzalez no problem, hopefully they'll get one. I'm in a small town &amp; they carry it, sure surprised me!",0
@sandraschubert yes it will work for us both - a good win-win situation,0
@MissGraciela so whatch do? Hang up? P.S - Looking forward to come seeing you play,0
My gpa just got some choco/peanut butter fudge and its very good,0
is watching 'Two Weeks Notice'  How cool am I!?!,0
@laurenmarie07 Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip,0
@SarahHorvat Flower water? What's that?  sleepy now so the brain is shutting down..,0
"@Lisendral Meh, it's all they had and it was Â£1, I'm not expecting anything much.",0
"@GenericHipster Lol, thanks very much. Subscribed to the blog and waiting for updates",0
i loe watching #iCarly,0
@Nasty_Nibbles  hey u!,0
"Yay!! On my way home now, gonna stop by to get a bite to eat on the way home. I've been craving Taco Bel!",0
"Happy Monday   I have to do a project I have no interest in, but am happy to go home to do it.  It's going to be a good week.",0
@Callie25 thank you so much,0
is voting for the teen choice awards,0
They done call me HEFNER for no reason,0
@thegoodelife Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip,0
@Radioheadstarr cute,0
@templon oh i totally agree!,0
Had the longest knucklesmack ever today,0
"Hardly slept because of my mouth. :| On the plus side, my best friend is in South Carolina and we're hanging out tomorrow.  Whoo!",0
@mississongz Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip,0
@shadowx139 nice!! i like that one,0
Sweet summer here i come,0
"@ShakeAletti I don't think it is out yet dude, I got a copy from someone at mixmag... Will pm u my email",0
has tomorrow off. Definitely tanning! Screw the mexican neighbors and they're noseyness!  http://plurk.com/p/116peq,0
@mitchelmusso your album is #8 in pop on itunes &amp; u have 2 out of the 100 top songs in pop!!!!!! good work mitch,0
Jammin out 2 J Mac on the radio. . .  Haha,0
"What I ment to tweet was: &quot;Even fairy tale characters would be jealous.&quot;  yes, now I've noticed that I'm really tired.. Bedtime!",0
http://twitpic.com/7hwq7 - @esizzle27 you didn't win so that's all that matters,0
@kendraishere Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip,0
@proulxsie Random reply! saw your post... check out SELF.COM,0
http://twitpic.com/7hxom - Harpo at the Puppy Prom,0
got distracted by bad phototouch up &gt;.&lt; don't worry I'll fix you! lol to photoshop!,0
who loves fanta wild cherry slurpees more than me? none of you. heavennnnnn,0
"@thegreatdanaj Thanks for letting me know. It's fixed now. (I always forget that pesky &quot;.html&quot;). And yes, please do",0
Going to the west farms apple store!!,0
"ok, me going to sleep, this time for real I hope - night, night - sÃµrmed ei allu enam",0
@AriesGurl03 EWWWWWW....LMAO YEA; THATS JUST MICHAEL !! LOL *LAUGH OF THE DAY!!! THNKS!!!!,0
@sadisticseraph that is awesome!,0
@pamelalyons Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip,0
Headin' out 2 pick up my LAKERS CHAMPIONSHIP apparel &amp; den hittin' d B-BALL court! Den off 2 d studio 4 my session. SEE Y'ALL @ D PARADE!,0
@cacie Show off your gorgeous tattoo and you'll be the most intimidating woman at the gym,0
@teeniekate http://twitpic.com/7hwlc - Yayy! Our bracelets are sooo cute!,0
@lilyroseallen: listening to Straight To Hell right now. . Gotta say its WAY better than the original,0
everytime the weatherman says waynesboro it sounds like waynesworld! waynesworld!,0
@DwightHoward GOOO MAGIC! Eastern conf. Champs,0
@ayacullo @blackjackjoe our bet's on the World of Color opening before either of those things come about,0
"@jazzfan420 Yes, 11 pages is good.  3.0 Rox, especially when you have it early.",0
@Colettexo Ano hes so creepy..the way he was pure touching her hair and stuff when he went over to talk to her..WEIRDO  xx,0
Dinner at the new house with elllenn,0
On the road to Vegas with the fam!! All prepared with an iPod full of @fearlessrecords bands!,0
@mitchelmusso sweeeeet,0
"@AmeliaCAye http://twitpic.com/7hinz - OH MY GOSH, I DON'T BELIEVE! YOU'RE SO PRETTY  I LOVE YOU SO MUCH MILLY! YOU'RE MY DIVA â¥ THE B ...",0
@GooBye thanks so much! We love to hear from you in France! Happy to keep connected on twitter!,0
@TwitBotNews Nope... sounds like you may be,0
Back from babysitting. Went really well the kids are so sweet  I just sat and watched tv for 3 hours! Off to bed as im so tired. Night &lt;3,0
"@mitchelmusso wow, thats cool",0
Saw VA one of my back up dancer and hung out with some cool people last night,0
about to head to school.,0
Done a cover of our lady j for youtube  http://bit.ly/jX5oh,0
@Atomos I went up the Chief only as a hike,0
@gardnerisgod I highly recommend Tweetie. Worth it.,0
@Mum_of_Six gnight  xx,0
"@kreativlink Yeh  Because all his silly shopping,that's why he need to go back to work and earn more money",0
Going for a walk with Jenna.,0
@sparklytosingle Butterflies never stop when it's with the right person!,0
@jentropy I have this temporary device. It's called 'writing fiction'. Hee.,0
"Hardy har har....lol @YazzieFresh got jokes,ha?lol goood flick by the way, friggin hilarious",0
Dinner and a movie with Cameron tonight  &lt;3 (Rachel tagged along too xD),0
@rawwrritskaylax is stupid because I've gotten zero tweets from her. Hahaha,0
"Stace &amp; I sittin' in the middle of times square, good times    http://twitpic.com/7hxou",0
I'm not crazy bout the noun (twitter) but I can work with the verb (tweet). So I'm ready to do the dayum thang!,0
working on two big tracks at the moment.. im finally back in the game!! a week off really helps,0
"&quot;When you start to set your mind to a goal, you never should take your mind off it&quot; Night twitter",0
Brent and I are getting to do IM injections left and right! No IVs yet!,0
@BeeChrissy And of course you lovely *Bee* are seeing with flower eyes!!  so your spirit!,0
@mitchelmusso talented and hot is an awesome combo,0
"@littlemstrouble Let me know when u arrive, im taking the car to the mechanic at 4. Lasagna in the oven as we speak, if ur interested",0
@tommcfly heyyy tom! have fun at wembley. just a tweet to let you know you rock!,0
picked out my holiday glasses tonight! I love raybans,0
http://twitpic.com/7hxp6 - my first foray into freeballing ;) this is before leaving for the gym  @Freeballer30 ;),0
"@fiamet gattaca is gorgeous and kind of devastating and fabulous, if that helps.",0
i just paid for a couple of tomatoes at the farmers market and the guy gave me 3 more free! nice people make my day,0
@GigiGabriel Hahahaha. Thanks Gigi!!! Muah!,0
TODAY WAS A GREAT DAY!!!,0
@Nicholarse I fear Absolute Radio is quickly becoming the new Kerrang!.. I can Imagine you doing a night show there..,0
"@Wossy oh cool, when is your film 2009 series back on btw? I like your taste in films. BTw recovered from snogging TT yet(lucky you!)",0
@_scene_queen_ good,0
"@jmontano1 I got my wisdom teeth pulled out! I'm on like 3 diff drugs ughh. Yes, soon",0
